DrugID,CUI,name,AvgFrequency,StandardDeviation
DB00491,C0267373,Intestinal_haemorrhage,0,0
DB01267,C0424295,Hyperkinesia,6,4
DB08873,C0877048,Oral_fungal_infection,50,0
DB08567,C1167661,Cerebral_vasoconstriction,0,0
DB01186,C0030252,Palpitations,18,25
DB00193,C0151908,Dry_skin,0,0
DB00972,C0542571,Face_oedema,0,0
DB08893,C0004238,Atrial_fibrillation,0,0
DB00864,C0574067,Cough_increased,9,7
DB00909,C0009319,Colitis,0,0
DB01320,C0037036,Salivary_hypersecretion,1,0
DB00715,C0522224,Paralysis,1,0
DB00939,C0694575,Macular_fibrosis,0,0
DB01095,C0020580,Hypoaesthesia,0,0
DB00218,C0015230,Rash,0,0
DB00230,C0424295,Hyperkinesia,1,0
DB00248,C0042571,Vertigo,2,2
DB02648,C0037763,Muscle_spasms,8,5
DB01212,C0836924,Thrombocytosis,5,0
DB01001,C0020538,Hypertension,1,1
DB00982,C0037274,Skin_disorder,0,0
DB00285,C0025222,Melaena,1,0
DB06616,C0002871,Anaemia,22,8
DB01062,C0018799,Cardiac_disorder,0,0
DB00201,C0518015,Haemoglobin,1,2
DB00555,C0000737,Abdominal_pain,4,2
DB00813,C0085628,Stupor,2,2
DB00629,C0021053,Immune_system_disorder,0,0
DB00952,C0032285,Pneumonia,1,0
DB00740,C0009421,Coma,1,0
DB00992,C0042109,Urticaria,0,0
DB00598,C0004093,Asthenia,2,4
DB00679,C0039231,Tachycardia,0,0
DB01080,C0018552,Hamartoma,0,0
DB00862,C0151576,Creatine_phosphokinase_increased,2,1
DB00758,C0007222,Cardiovascular_disorder,0,0
DB01248,C0018834,Heartburn,4,5
DB06589,C0151904,Aspartate_aminotransferase_increased,15,19
DB00740,C0019080,Haemorrhage,0,0
DB00091,C3665386,Abnormal_vision,0,0
DB00641,C0041912,Upper_respiratory_tract_infection,4,3
DB04896,C0020546,Hypertensive_crisis,0,0
DB00734,C0274702,Cholinergic_syndrome,0,0
DB00724,C0851341,Infestation_NOS,0,0
DB00379,C0344232,Vision_blurred,5,2
DB00909,C0009806,Constipation,2,1
DB00783,C0033777,Pruritus_genital,2,3
DB00530,C0004604,Back_pain,6,8
DB00864,C0438167,Electrocardiogram_T_wave_abnormal,0,0
DB07998,C0022568,Keratitis,0,0
DB00996,C0019079,Haemoptysis,0,0
DB00555,C0232849,Bladder_pain,0,0
DB00472,C0338831,Mania,1,0
DB00315,C0017178,Gastrointestinal_disorder,1,0
DB00307,C0011053,Deafness,50,0
DB00843,C0003860,Arteritis,1,0
DB00597,C0016382,Flushing,0,0
DB00745,C0001807,Aggression,0,0
DB00338,C0023222,Leg_pain,0,0
DB00853,C0233472,Affect_lability,50,0
DB01255,C0338831,Mania,0,0
DB00425,C0040264,Tinnitus,1,0
DB02174,C0687713,Gastrointestinal_pain,12,9
DB00315,C0037023,Sialoadenitis,0,0
DB00543,C0235347,Black_hairy_tongue,0,0
DB00597,C0015672,Fatigue,0,0
DB00216,C0027769,Nervousness,1,0
DB07600,C0031350,Pharyngitis,9,4
DB00734,C0002962,Angina_pectoris,0,0
DB00230,C1320474,Nuchal_rigidity,1,0
DB00962,C0035305,Retinal_detachment,0,0
DB08764,C0020615,Hypoglycaemia,0,0
DB00323,C0042135,Uterine_atony,1,0
DB01175,C0013491,Ecchymosis,0,0
DB00697,C0006444,Bursitis,1,0
DB00555,C0948594,Musculoskeletal_discomfort,2,1
DB08881,C0014742,Erythema_multiforme,25,36
DB00697,C0022650,Calculus_of_kidney,1,0
DB00642,C0014868,Oesophagitis,3,3
DB08002,C0036572,Convulsion,0,0
DB00399,C0221201,Rash_macular,1,0
DB03261,C0040034,Thrombocytopenia,27,28
DB00261,C0038990,Sweating,3,0
DB00282,C0006266,Bronchospasm,1,0
DB04868,C0151514,Skin_atrophy,1,0
DB01166,C0018801,Cardiac_failure,0,0
DB00814,C0233472,Affect_lability,0,0
DB00476,C0012813,Diverticulitis,0,0
DB02782,C0018681,Headache,8,5
DB08567,C0030193,Pain,3,2
DB08828,C0011991,Diarrhoea,15,16
DB00523,C0085649,Oedema_peripheral,50,0
DB00813,C0042963,Vomiting,14,13
DB06684,C0020458,Hyperhidrosis,50,0
DB01248,C0023530,Leukopenia,2,1
DB01262,C0152965,Staphylococcal_bacteraemia,8,0
DB08896,C0020625,Hyponatraemia,26,5
DB00669,C0151740,Intracranial_pressure_increased,0,0
DB00864,C0235378,Hepatotoxicity,0,0
DB00230,C0031099,Periodontitis,0,0
DB00582,C0000737,Abdominal_pain,12,22
DB01043,C0042075,Urinary_tract_disorder,0,0
DB00476,C0022658,Nephropathy,0,0
DB01129,C0041349,Tubulointerstitial_nephritis,0,0
DB08477,C0029408,Osteoarthritis,1,0
DB01083,C0013395,Dyspepsia,50,0
DB03261,C0035317,Retinal_haemorrhage,0,0
DB00864,C0038814,Sunburn,1,1
DB00370,C0022904,Lacrimal_disorder,1,0
DB00230,C0020598,Hypocalcaemia,0,0
DB01186,C0404521,Vaginal_infection,1,0
DB08912,C0022660,Renal_failure_acute,1,0
DB00338,C0235315,Faeces_discoloured,0,0
DB06863,C1536146,Eyelash_darkening,50,0
DB00982,C0205204,Scab,0,0
DB00459,C0028077,Night_blindness,0,0
DB00814,C0019158,Hepatitis,0,0
DB01238,C0039971,Thirst,0,1
DB01060,C0011606,Dermatitis_exfoliative,0,0
DB01224,C0000731,Abdominal_distension,0,0
DB00559,C0267596,Rectal_haemorrhage,4,0
DB00287,C0344232,Vision_blurred,1,1
DB00996,C0859253,Microhemorrhage,0,0
DB06863,C0162285,Eyelid_oedema,0,0
DB01137,C0023530,Leukopenia,0,0
DB05488,C0973461,Dysphasia,0,0
DB00887,C0020649,Hypotension,1,0
DB00808,C0004093,Asthenia,3,1
DB01136,C0042510,Ventricular_fibrillation,2,1
DB00216,C0853034,Blood_creatine_phosphokinase_increased,1,0
DB00989,C0853700,Application_site_erythema,13,15
DB00091,C0227791,Vaginal_discharge,0,0
DB00558,C0233514,Abnormal_behaviour,0,0
DB00853,C0234632,Visual_acuity_reduced,1,0
DB00684,C0314719,Dry_eye,1,0
DB01440,C0030554,Paraesthesia,2,1
DB01072,C0027424,Nasal_congestion,6,0
DB00490,C0231218,Malaise,1,0
DB00495,C0027947,Neutropenia,27,27
DB01262,C0000737,Abdominal_pain,12,4
DB00734,C0020557,Hypertriglyceridaemia,0,0
DB00962,C0151603,Generalised_oedema,1,0
DB00675,C0024236,Lymphoedema,10,1
DB01156,C0013395,Dyspepsia,9,17
DB00843,C0042024,Urinary_incontinence,12,21
DB03261,C0333355,Mucosal_inflammation,4,4
DB00603,C0011570,Depression,2,0
DB00296,C0001925,Albuminuria,2,0
DB01204,C0031256,Petechiae,7,4
DB00843,C0700590,Sweating_increased,50,0
DB00472,C0085612,Ventricular_arrhythmia,0,0
DB00230,C0085682,Hypophosphataemia,0,0
DB04876,C0015672,Fatigue,1,0
DB01211,C0004093,Asthenia,25,29
DB00531,C2242496,Parotid_gland_inflammation,0,0
DB00783,C0013378,Dysgeusia,0,0
DB00960,C0232487,Abdominal_discomfort,5,1
DB00642,C0235431,Blood_creatinine_increased,50,0
DB00560,C0020639,Hypoproteinaemia,16,21
DB00246,C0085593,Chills,50,0
DB01156,C0085649,Oedema_peripheral,0,0
DB04861,C1456822,Claudication,0,0
DB00656,C0043096,Weight_decreased,4,1
DB00476,C0017601,Glaucoma,0,0
DB00178,C0002962,Angina_pectoris,2,1
DB00302,C0518015,Haemoglobin,0,0
DB00396,C0013274,Patent_ductus_arteriosus,0,0
DB00814,C0036974,Shock,0,0
DB01118,C0032231,Pleurisy,0,0
DB01100,C0151611,Electroencephalogram_abnormal,0,0
DB08477,C0042029,Urinary_tract_infection,1,0
DB00904,C0948089,Acute_coronary_syndrome,0,0
DB08380,C0012833,Dizziness,2,0
DB00816,C0009024,Clonus,1,0
DB00816,C0233494,Tension,60,56
DB01024,C0000772,Multiple_congenital_abnormalities,0,0
DB00586,C0038454,Cerebrovascular_accident,0,0
DB00285,C0017160,Gastroenteritis,1,0
DB00285,C0151601,Conjunctival_oedema,0,0
DB00909,C0151636,Ventricular_extrasystoles,0,0
DB00230,C1456784,Paranoia,0,0
DB07600,C0042024,Urinary_incontinence,1,0
DB01265,C0019163,Hepatitis_B,3,1
DB00740,C0032227,Pleural_effusion,1,0
DB00746,C0042109,Urticaria,50,0
DB08567,C0151878,Electrocardiogram_QT_prolonged,0,0
DB00675,C0002453,Amenorrhoea,42,31
DB08815,C0042571,Vertigo,1,0
DB00724,C0085593,Chills,1,1
DB01155,C0012833,Dizziness,1,1
DB01224,C0151662,Gamma-glutamyltransferase_increased,1,1
DB02351,C0020538,Hypertension,3,3
DB00590,C0004093,Asthenia,4,4
DB00369,C0023530,Leukopenia,0,0
DB00512,C0042384,Vasculitis,0,0
DB00091,C0948525,Musculoskeletal_stiffness,0,0
DB00268,C0496899,Brain_neoplasm_benign,0,0
DB00193,C0038362,Stomatitis,0,0
DB01592,C0041657,Loss_of_consciousness,2,3
DB00268,C0037036,Salivary_hypersecretion,2,1
DB00736,C0027765,Nervous_system_disorder,0,0
DB00864,C1565489,Renal_impairment,42,14
DB00248,C0020651,Orthostatic_hypotension,7,4
DB00503,C1142412,Vasodilation_procedure,2,1
DB01186,C0013456,Ear_pain,1,0
DB00603,C0234930,Skin_odour_abnormal,0,0
DB04946,C0020649,Hypotension,1,1
DB00915,C0042024,Urinary_incontinence,0,0
DB00916,C0006277,Bronchitis,1,0
DB00554,C0017658,Glomerulonephritis,0,0
DB00962,C0031117,Neuropathy_peripheral,0,0
DB01008,C0020517,Hypersensitivity,26,0
DB00268,C0020517,Hypersensitivity,0,0
DB00216,C0549249,Depressed_level_of_consciousness,1,0
DB00210,C1302752,Abrasion_NOS,1,0
DB01041,C0702166,Acne,5,5
DB01149,C0149745,Mouth_ulceration,1,0
DB00287,C0014236,Endophthalmitis,11,24
DB00402,C0151610,Tongue_oedema,0,0
DB08764,C0035078,Renal_failure,0,0
DB00275,C0235996,Hepatic_enzyme_increased,0,0
DB00445,C0042963,Vomiting,57,36
DB01291,C0027769,Nervousness,5,2
DB00285,C0600142,Hot_flush,50,0
DB01254,C0151603,Generalised_oedema,8,16
DB01181,C0002622,Amnesia,0,0
DB00338,C0022104,Irritable_bowel_syndrome,0,0
DB00230,C0014457,Eosinophilia,1,0
DB08764,C0037299,Skin_ulcer,0,0
DB00230,C0268000,Fluid_retention,11,22
DB01165,C0085641,Rash_pustular,0,0
DB06292,C0235431,Blood_creatinine_increased,0,0
DB00285,C0019158,Hepatitis,0,0
DB01254,C0040046,Thrombophlebitis,1,0
DB00962,C0027121,Myositis,0,0
DB00989,C0344232,Vision_blurred,1,0
DB04861,C0004245,Atrioventricular_block,0,0
DB00480,C0162557,Acute_hepatic_failure,0,0
DB00918,C0687713,Gastrointestinal_pain,0,0
DB00998,C0037199,Sinusitis,50,0
DB00586,C0151904,Aspartate_aminotransferase_increased,2,1
DB06772,C0042029,Urinary_tract_infection,2,1
DB01175,C0034065,Pulmonary_embolism,0,0
DB01200,C0235032,Neurotoxicity,0,0
DB01175,C0278151,Facial_spasm,0,0
DB00262,C0042024,Urinary_incontinence,6,3
DB00422,C3665347,Visual_impairment,0,0
DB00559,C0040586,Tracheobronchitis,2,1
DB05347,C0027497,Nausea,15,19
DB00193,C0004096,Asthma,0,0
DB00964,C0948294,Eyelid_margin_crusting,0,0
DB04861,C2973529,Leukocytoclastic_vasculitis,0,0
DB01175,C0149871,Deep_vein_thrombosis,0,0
DB01264,C0020676,Hypothyroidism,1,0
DB01166,C0042571,Vertigo,2,1
DB00555,C1609512,Vulvovaginal_mycotic_infection,0,0
DB00624,C0853118,Blood_testosterone_increased,0,0
DB00412,C0038325,Stevens-Johnson_syndrome,0,0
DB00502,C0080274,Urinary_retention,0,0
DB00564,C0002888,Anaemia_megaloblastic,0,0
DB01165,C0011991,Diarrhoea,1,0
DB08873,C0019348,Herpes_simplex,50,0
DB07554,C0423791,Rash_maculo-papular,50,0
DB00679,C0020458,Hyperhidrosis,0,0
DB00469,C0018681,Headache,50,0
DB00370,C0010200,Cough,50,0
DB00813,C0700590,Sweating_increased,0,0
DB01129,C0151594,Diarrhoea_haemorrhagic,0,0
DB01275,C0948586,Protein_urine_present,1,0
DB00697,C0002871,Anaemia,1,0
DB00722,C0948594,Musculoskeletal_discomfort,0,0
DB01367,C0000737,Abdominal_pain,15,22
DB08873,C0025323,Menorrhagia,1,0
DB01265,C0234215,Discomfort,8,6
DB00091,C0035078,Renal_failure,0,0
DB00461,C0233494,Tension,1,0
DB00833,C0027707,Nephritis_interstitial,0,0
DB08873,C0086769,Panic_attack,1,0
DB00734,C0392386,Platelet_count_decreased,0,0
DB01415,C0002874,Aplastic_anaemia,0,0
DB01186,C0151736,Accidental_injury,50,0
DB00938,C0040584,Tracheitis,5,2
DB01018,C0003467,Anxiety,0,0
DB01030,C0010200,Cough,4,6
DB00853,C0151908,Dry_skin,10,19
DB00307,C0003862,Arthralgia,28,26
DB00246,C0231530,Muscle_twitching,50,0
DB00996,C1761613,Conjunctival_hyperaemia,0,0
DB04938,C0042373,Angiopathy,5,3
DB00186,C0027769,Nervousness,0,0
DB01217,C0011991,Diarrhoea,7,2
DB00210,C0152030,Skin_irritation,1,1
DB01110,C0851341,Infestation_NOS,15,3
DB04574,C0271650,Glucose_tolerance_impaired,0,0
DB00285,C0037315,Sleep_apnoea_syndrome,0,0
DB00915,C0085628,Stupor,0,0
DB01211,C0041969,Urethral_disorder,0,0
DB01150,C0041834,Erythema,0,0
DB02584,C0235378,Hepatotoxicity,50,0
DB00246,C0521591,Paraesthesia_oral,0,0
DB00480,C0035243,Respiratory_tract_infection,22,22
DB00496,C0000737,Abdominal_pain,2,2
DB00688,C0233494,Tension,10,1
DB00363,C0917801,Insomnia,20,13
DB01175,C0872380,Food_craving,1,0
DB00181,C0003123,Anorexia,0,0
DB00683,C0600260,Obstructive_airways_disorder,2,2
DB00746,C0948594,Musculoskeletal_discomfort,55,0
DB01224,C0042023,Pollakiuria,1,1
DB01006,C0011603,Dermatitis,13,18
DB00864,C0521495,Application_site_rash,50,0
DB00966,C0040034,Thrombocytopenia,0,0
DB00363,C0085631,Agitation,2,2
DB06817,C0009782,Connective_tissue_disorder,0,0
DB00282,C0041657,Loss_of_consciousness,3,4
DB01586,C0042109,Urticaria,0,0
DB00697,C0031256,Petechiae,0,0
DB00996,C0034065,Pulmonary_embolism,0,0
DB08910,C0023530,Leukopenia,11,5
DB00346,C0033774,Pruritus,1,1
DB01080,C0027765,Nervous_system_disorder,0,0
DB00962,C0268000,Fluid_retention,1,0
DB00419,C0043096,Weight_decreased,42,25
DB01136,C0700590,Sweating_increased,2,1
DB04572,C0002453,Amenorrhoea,6,0
DB00396,C0575805,Hand_swelling,9,0
DB00285,C0009806,Constipation,13,16
DB00268,C0006107,Concussion,1,0
DB00734,C0013428,Dysuria,1,0
DB01400,C0036572,Convulsion,0,0
DB00302,C0000737,Abdominal_pain,19,1
DB00268,C1609512,Vulvovaginal_mycotic_infection,1,0
DB00503,C1306341,Mental_disability,1,1
DB00790,C0026826,Hypertonia,1,1
DB00586,C0040034,Thrombocytopenia,0,0
DB01254,C0020621,Hypokalaemia,7,6
DB00762,C0152227,Lacrimation_increased,12,0
DB08910,C0020458,Hyperhidrosis,11,6
DB00399,C0003123,Anorexia,9,16
DB00402,C0014591,Epistaxis,1,0
DB08826,C0033774,Pruritus,0,0
DB00697,C0002170,Alopecia,1,0
DB00294,C0521839,Influenza_like_illness,8,0
DB00996,C0033860,Psoriasis,0,0
DB01327,C0042963,Vomiting,0,0
DB00982,C0424323,Violent_behavior,0,0
DB06863,C0035317,Retinal_haemorrhage,1,0
DB04574,C0162529,Colitis_ischaemic,0,0
DB00989,C0497156,Lymphadenopathy,1,0
DB00214,C0023530,Leukopenia,0,0
DB00910,C0033774,Pruritus,3,0
DB01012,C0948594,Musculoskeletal_discomfort,15,14
DB04911,C0151904,Aspartate_aminotransferase_increased,2,0
DB00909,C0029408,Osteoarthritis,1,0
DB04868,C0595883,Blood_glucose_decreased,1,0
DB00813,C0080274,Urinary_retention,1,1
DB01030,C0025061,Mediastinal_disorder,8,3
DB00370,C0085633,Mood_swings,1,0
DB00215,C0024312,Lymphopenia,0,0
DB00246,C0392156,Akathisia,5,3
DB05379,C0003811,Arrhythmia,0,0
DB00564,C0002418,Amblyopia,4,2
DB00715,C0023067,Laryngitis,1,0
DB00230,C1384606,Dyspareunia,0,0
DB00273,C0021177,Libido_increased,0,0
DB00715,C0020456,Hyperglycaemia,0,0
DB00972,C0344232,Vision_blurred,0,0
DB08889,C0037763,Muscle_spasms,5,7
DB00476,C0162429,Malnutrition,4,4
DB08930,C0018681,Headache,6,7
DB00243,C0027497,Nausea,3,2
DB00864,C0037199,Sinusitis,4,3
DB00928,C1443060,Feeling_abnormal,28,26
DB00472,C0009763,Conjunctivitis,1,0
DB00213,C0004093,Asthenia,0,1
DB00396,C0037763,Muscle_spasms,12,8
DB00481,C1527411,Retinal_vein_thrombosis,1,0
DB00193,C0239134,Productive_cough,0,0
DB00248,C0020538,Hypertension,5,0
DB00989,C0728936,Unspecified_circulatory_system_disorder,1,0
DB00264,C0043352,Dry_mouth,0,0
DB00316,C0025061,Mediastinal_disorder,0,0
DB00806,C0917801,Insomnia,2,0
DB01181,C0599918,Nephrotoxicity,6,0
DB01220,C0004604,Back_pain,6,0
DB00396,C0151904,Aspartate_aminotransferase_increased,0,0
DB00531,C0013404,Dyspnoea,0,0
DB00706,C0948594,Musculoskeletal_discomfort,3,1
DB00953,C0042571,Vertigo,1,0
DB00319,C0015967,Body_temperature_increased,1,0
DB00633,C0424790,Rigors,2,2
DB00193,C0475765,Nasal_oedema,0,0
DB00776,C0027947,Neutropenia,0,0
DB00510,C0700361,Emotional_distress,0,0
DB01610,C0917801,Insomnia,13,6
DB00962,C0008350,Cholelithiasis,0,0
DB06209,C0002994,Angioedema,0,0
DB00857,C0027441,Nasopharyngitis,7,5
DB00230,C0855242,Disturbance_in_sexual_arousal,26,35
DB06813,C0022661,Renal_failure_chronic,0,0
DB01600,C0011570,Depression,1,1
DB02392,C2711227,Hepatic_steatosis,0,0
DB00248,C0027769,Nervousness,1,1
DB00480,C0231807,Dyspnoea_exertional,50,0
DB00459,C0151827,Eye_pain,0,0
DB01730,C0151766,Liver_function_test_abnormal,0,0
DB00966,C0021053,Immune_system_disorder,0,0
DB00363,C0020443,Hypercholesterolaemia,0,0
DB00734,C0520589,Vulvovaginal_dryness,50,0
DB00674,C0151539,Blood_urea_increased,1,0
DB08893,C0004093,Asthenia,1,0
DB00480,C0919823,Cytolytic_hepatitis,0,0
DB00285,C0033975,Psychotic_disorder,1,0
DB04635,C0015672,Fatigue,2,1
DB00577,C0013604,Oedema,28,24
DB00684,C0151601,Conjunctival_oedema,1,0
DB01043,C0392171,Influenza-like_symptoms,4,0
DB00275,C0020443,Hypercholesterolaemia,1,0
DB01073,C1443060,Feeling_abnormal,7,1
DB00285,C0080274,Urinary_retention,1,0
DB01248,C0002170,Alopecia,51,33
DB01181,C0014742,Erythema_multiforme,0,0
DB00535,C0032285,Pneumonia,0,0
DB00268,C0085624,Burning_sensation,1,0
DB07191,C0015672,Fatigue,3,0
DB00268,C0004153,Atherosclerosis,0,0
DB00296,C0011991,Diarrhoea,1,2
DB07214,C0042075,Urinary_tract_disorder,0,0
DB00715,C0019360,Herpes_zoster,0,0
DB00882,C0008031,Chest_pain,0,0
DB07417,C0595883,Blood_glucose_decreased,2,0
DB01060,C0006848,Mucocutaneous_candidiasis,0,0
DB00558,C2047937,Ill-defined_disorder,6,2
DB00669,C0235013,Hypervigilance,0,0
DB01006,C0241633,Vaginal_dryness,1,0
DB00519,C0744727,Haematocrit_decreased,0,0
DB00196,C0558489,Renal_pain,1,0
DB00906,C0000737,Abdominal_pain,5,2
DB01609,C0235431,Blood_creatinine_increased,24,25
DB08298,C0011603,Dermatitis,0,0
DB00216,C0038990,Sweating,26,35
DB00918,C0155626,Acute_myocardial_infarction,0,0
DB00303,C0015230,Rash,3,2
DB00853,C0006849,Oral_candidiasis,26,28
DB00404,C0041657,Loss_of_consciousness,4,2
DB04868,C0002871,Anaemia,16,15
DB08769,C0522061,Abdominal_pain_localised,1,1
DB01077,C0001824,Agranulocytosis,0,0
DB01181,C0019156,Venoocclusive_liver_disease,0,0
DB00715,C0013447,Ear_disorder,1,0
DB00490,C0085631,Agitation,1,1
DB00495,C0027497,Nausea,33,20
DB00404,C0920289,Sluggishness,1,0
DB00629,C0027497,Nausea,6,1
DB08820,C0000737,Abdominal_pain,14,2
DB01204,C0022116,Ischaemia,5,0
DB00989,C0700200,Presyncope,1,0
DB00899,C0004239,Atrial_flutter,1,1
DB01244,C0426576,Gastrointestinal_symptom_NOS,2,2
DB00555,C0040435,Tooth_disorder,1,1
DB00396,C0039070,Syncope,0,0
DB00629,C0263540,Onychomadesis,0,0
DB00641,C0042571,Vertigo,4,0
DB00246,C0151889,Hyperreflexia,0,0
DB00864,C0030305,Pancreatitis,0,0
DB01197,C2830004,Somnolence,0,0
DB00722,C0003460,Anuria,0,0
DB00586,C0151315,Neck_stiffness,0,0
DB00966,C0042373,Angiopathy,0,0
DB00370,C0023530,Leukopenia,0,0
DB01149,C0040034,Thrombocytopenia,0,0
DB00287,C0011616,Dermatitis_contact,1,0
DB00559,C0027947,Neutropenia,0,0
DB01248,C0746883,Febrile_neutropenia,12,8
DB00422,C0006145,Breast_disorder,0,0
DB00864,C0235416,Blood_uric_acid_increased,50,0
DB06684,C0004936,Mental_disorder,0,0
DB01254,C0003962,Ascites,1,1
DB00953,C1167965,Urine_output_increased,1,0
DB01004,C0020517,Hypersensitivity,0,0
DB01080,C2047937,Ill-defined_disorder,2,3
DB01592,C0035455,Rhinitis,6,0
DB00273,C0020550,Hyperthyroidism,4,5
DB01030,C0037274,Skin_disorder,0,0
DB00230,C0151578,Creatinine_increased,1,0
DB00629,C0020517,Hypersensitivity,0,0
DB07214,C0030305,Pancreatitis,0,0
DB01248,C0013395,Dyspepsia,4,4
DB01224,C0878544,Cardiomyopathy,0,0
DB08769,C0009806,Constipation,2,0
DB00275,C2047937,Ill-defined_disorder,0,0
DB00472,C0043094,Weight_increased,50,0
DB01162,C0020649,Hypotension,1,0
DB00268,C0152517,Viral_diarrhoea,50,0
DB00480,C0041912,Upper_respiratory_tract_infection,13,10
DB06700,C0232462,Decreased_appetite,6,3
DB03261,C0029445,Osteonecrosis,0,0
DB00918,C0043352,Dry_mouth,1,0
DB01367,C0007286,Carpal_tunnel_syndrome,50,0
DB00193,C0232487,Abdominal_discomfort,0,0
DB00480,C0032461,Polycythaemia,50,0
DB01211,C0011053,Deafness,0,0
DB04868,C0233414,Disturbance_in_attention,1,0
DB00195,C0948594,Musculoskeletal_discomfort,3,2
DB00554,C0000737,Abdominal_pain,5,0
DB00215,C0014549,Grand_mal_convulsion,0,0
DB01156,C0520587,Vulvovaginal_discomfort,1,0
DB00501,C0016204,Flatulence,50,0
DB00203,C0030196,Pain_in_extremity,9,3
DB01238,C0004093,Asthenia,9,10
DB00669,C0042401,Vasodilation,0,0
DB00315,C0037822,Speech_disorder,1,0
DB00193,C0232495,Abdominal_pain_lower,0,0
DB08625,C0004245,Atrioventricular_block,0,0
DB00428,C0011991,Diarrhoea,10,0
DB00997,C0003467,Anxiety,50,0
DB01059,C0085612,Ventricular_arrhythmia,0,0
DB01043,C0442874,Neuropathy,1,0
DB00287,C0237314,Heart_rate_irregular,1,0
DB00252,C2242737,Anorectal_discomfort,1,0
DB00734,C1167965,Urine_output_increased,50,0
DB00641,C0032533,Polymyalgia_rheumatica,0,0
DB00560,C0151734,Injection_site_inflammation,1,0
DB05373,C0020580,Hypoaesthesia,0,0
DB00296,C0549400,Apgar_score_low,2,0
DB00246,C0027849,Neuroleptic_malignant_syndrome,0,0
DB01077,C0221201,Rash_macular,0,0
DB00678,C0013395,Dyspepsia,2,1
DB01267,C0006277,Bronchitis,0,0
DB04868,C0027765,Nervous_system_disorder,18,16
DB00674,C0020649,Hypotension,26,29
DB01080,C1456784,Paranoia,50,0
DB00975,C0039240,Supraventricular_tachycardia,0,0
DB00882,C0035317,Retinal_haemorrhage,0,0
DB06863,C0005741,Blepharitis,14,22
DB00740,C0036358,Schizophreniform_disorder,0,0
DB00773,C0015967,Body_temperature_increased,24,0
DB01264,C0948586,Protein_urine_present,1,0
DB00413,C0003862,Arthralgia,2,0
DB00531,C0000768,Congenital_anomaly,0,0
DB00996,C0243026,Sepsis,0,0
DB00459,C0012569,Diplopia,0,0
DB07709,C0019158,Hepatitis,0,0
DB00564,C0020649,Hypotension,0,0
DB04855,C0032285,Pneumonia,0,0
DB00343,C0032617,Polyuria,1,0
DB01175,C0030196,Pain_in_extremity,17,26
DB00938,C0003811,Arrhythmia,0,0
DB00909,C0030920,Peptic_ulcer,1,0
DB07214,C0041969,Urethral_disorder,0,0
DB00577,C0004093,Asthenia,7,10
DB00316,C0917801,Insomnia,5,2
DB00811,C0017565,Gingival_bleeding,50,0
DB01068,C0234047,Ejaculation_delayed,0,1
DB04635,C0017152,Gastritis,2,0
DB01175,C0149741,Breast_discharge,0,0
DB01136,C0002994,Angioedema,0,0
DB06207,C0086565,Hepatic_function_abnormal,0,0
DB01167,C0424790,Rigors,12,19
DB00091,C0020538,Hypertension,20,18
DB00457,C0027769,Nervousness,2,0
DB00285,C0009676,Confusional_state,34,26
DB00882,C0041834,Erythema,0,0
DB00740,C0684249,Carcinoma_of_lung,1,0
DB07475,C0020542,Pulmonary_hypertension,0,0
DB00216,C0948594,Musculoskeletal_discomfort,0,0
DB00178,C0035078,Renal_failure,0,0
DB00949,C0497156,Lymphadenopathy,1,0
DB01043,C0851341,Infestation_NOS,0,0
DB00990,C0003862,Arthralgia,26,16
DB00828,C0002792,Anaphylactic_shock,0,0
DB00685,C0001364,Acute_yellow_liver_atrophy,0,0
DB05488,C0259799,Punctate_keratitis,0,0
DB08417,C0205204,Scab,0,0
DB01255,C0917801,Insomnia,11,10
DB00338,C0038325,Stevens-Johnson_syndrome,0,0
DB00656,C0015230,Rash,0,0
DB01175,C0007078,Carbuncle,0,0
DB01062,C0085631,Agitation,0,0
DB00555,C0575081,Gait_disturbance,2,2
DB00296,C0040822,Tremor,1,0
DB00715,C0003431,Antisocial_personality_disorder,0,0
DB00740,C0011206,Delirium,0,0
DB06203,C0041912,Upper_respiratory_tract_infection,4,1
DB03261,C0002874,Aplastic_anaemia,0,0
DB00404,C0338831,Mania,0,0
DB00753,C0267792,Hepatobiliary_disease,0,0
DB00768,C0000737,Abdominal_pain,0,0
DB00289,C0853141,Therapeutic_response_unexpected,2,1
DB00193,C3665347,Visual_impairment,0,0
DB00438,C0014457,Eosinophilia,27,27
DB05373,C0162830,Photosensitivity_reaction,0,0
DB01224,C0020676,Hypothyroidism,1,1
DB08911,C0015672,Fatigue,27,25
DB00230,C0085628,Stupor,50,0
DB00519,C0014518,Toxic_epidermal_necrolysis,0,0
DB00624,C0009450,Infection,0,0
DB01097,C0002170,Alopecia,11,14
DB01024,C0010200,Cough,16,10
