HPOID,Name,CUI,DBpedia_URI,,
,Stomach_cramps,C0344375,http://dbpedia.org/resource/Stomach,,
,Benign_neoplasm_of_skin,C0004998,http://dbpedia.org/resource/Benign_tumor,,
,Drug_reaction_with_eosinophilia_and_systemic_symptoms,C1142139,http://dbpedia.org/resource/Eosinophilia,,
,Foreign_body_sensation_in_eyes,C0920171,http://dbpedia.org/resource/Foreign_body,,
,Subcutaneous_bleeding,C2750515,http://dbpedia.org/resource/Subcutaneous,,
,Tendinous_contracture,C0158350,http://dbpedia.org/resource/Contracture,,
,Skin_tightness,C0241166,http://dbpedia.org/resource/Tightness,,
,Pseudomembranous_colitis,C1257843,http://dbpedia.org/resource/Clostridium_difficile_colitis,,
,Intestinal_ulcer,C0151971,http://dbpedia.org/resource/Ulcer,,
,Malignant_neoplasm_of_renal_pelvis,C0153618,http://dbpedia.org/resource/Renal_pelvis,,
,Application_site_scar,C1142459,http://dbpedia.org/resource/2.25-Inch_Sub-Caliber_Aircraft_Rocket,,
,Lacrimal_structural_disorder,C3495920,http://dbpedia.org/resource/Organic_disease,,
,Cerebral_arteritis,C0007773,http://dbpedia.org/resource/Arteritis,,
,Vasospasm,C0085616,http://dbpedia.org/resource/Vasospasm,,
,Cardiac_flutter,C0016385,http://dbpedia.org/resource/Flutter,,
,Wrist_fracture,C0435630,http://dbpedia.org/resource//wrist,,
,Alcohol_intolerance,C0151474,http://dbpedia.org/resource/Intolerance,,
,Application_site_hyperaesthesia,C0919600,http://dbpedia.org/resource/Application,,
,Superior_sagittal_sinus_thrombosis,C0338575,http://dbpedia.org/resource/Superior_sagittal_sinus,,
,Limb_injury,C0743668,http://dbpedia.org/resource/Limb,,
,Burning_sensation,C0085624,http://dbpedia.org/resource/Heartburn,,
,Abnormal_chest_sounds_NOS,C0159056,http://dbpedia.org/resource/Catoptric_cistula,,
,Exostosis,C1442903,http://dbpedia.org/resource/Exostosis,,
,Dysentery,C0013369,http://dbpedia.org/resource/Dysentery,,
,Otitis_externa,C0029878,http://dbpedia.org/resource/Otitis_externa,,
,Heat_stroke,C0018843,http://dbpedia.org/resource/Heat_stroke,,
,Oily_skin,C0234925,http://dbpedia.org/resource/Oily_Rag,,
,Inflicted_injury,C0549356,http://dbpedia.org/resource/Self-Inflicted,,
,Embolism_venous,C0340726,http://dbpedia.org/resource/Embolism,,
,Gastric_pH_decreased,C1168034,http://dbpedia.org/resource/PH,,
,Embolism_arterial,C0549124,http://dbpedia.org/resource/Arterial_embolism,,
,Carcinoma_of_tongue,C0558353,http://dbpedia.org/resource/Carcinoma,,
,Lipoatrophy,C1280433,http://dbpedia.org/resource/Lipoatrophy,,
,Drug_fever,C1320835,http://dbpedia.org/resource/Fever_Fever,,
,Irritable_bowel_syndrome,C0022104,http://dbpedia.org/resource/Irritable_bowel_syndrome,,
,Depression_aggravated,C0235876,http://dbpedia.org/resource/Aggravated_felony,,
,Anterior_ischemic_optic_neuropathy,C0751711,http://dbpedia.org/resource/Anterior_ischemic_optic_neuropathy,,
,Nodule,C0028259,http://dbpedia.org/resource/Nodule_(geology),,
,Diverticulitis,C0012813,http://dbpedia.org/resource/Diverticulitis,,
,Respiratory_sounds_decreased,C0238844,http://dbpedia.org/resource/Respiratory_sounds,,
,Redness,C0332575,http://dbpedia.org/resource/Erythema,,
,Blood_bicarbonate_increased,C0853737,http://dbpedia.org/resource/Bicarbonate,,
,Alveolitis,C0549493,http://dbpedia.org/resource/Alveolitis,,
,Vulvovaginal_disorder,C0152008,http://dbpedia.org/resource/Vulvovaginal_health,,
,Intoxication,C0728899,http://dbpedia.org/resource/Intoxication_(album),,
,Pseudolymphoma,C0221269,http://dbpedia.org/resource/Pseudolymphoma,,
,Rhinitis_perennial,C0848309,http://dbpedia.org/resource/Rhinitis,,
,Abdominal_wall_abscess,C0263105,http://dbpedia.org/resource/Abdominal_wall,,
,Choreoathetoid_movements,C0234967,http://dbpedia.org/resource/Crystalized_Movements,,
,Application_site_hypersensitivity,C1504422,http://dbpedia.org/resource/Allergy,,
,Uricaciduria,C0268105,,,
,Orbital_oedema,C0424813,http://dbpedia.org/resource/Pulmonary_edema,,
,Osteonecrosis_of_jaw,C2711248,http://dbpedia.org/resource/Osteonecrosis_of_the_jaw,,
,Panic_disorder,C0030319,http://dbpedia.org/resource/Panic_disorder,,
,Cytopenia,C0010828,http://dbpedia.org/resource/Cytopenia,,
,Genu_valgum,C0576093,http://dbpedia.org/resource/Genu_valgum,,
,Chorioretinopathy,C0339383,http://dbpedia.org/resource/Birdshot_chorioretinopathy,,
,Burning_tongue,C0241426,http://dbpedia.org/resource/Tongue,,
,Ear_discomfort,C0948296,http://dbpedia.org/resource/Osteomyelitis,,
,Premature_baby,C0021294,http://dbpedia.org/resource/Premature,,
,Lipohypertrophy,C1262113,http://dbpedia.org/resource/Lipohypertrophy,,
,Uterine_fibroids_enlarged,C0151996,http://dbpedia.org/resource/Uterus,,
,Nervous_tremulousness,C0235168,http://dbpedia.org/resource/Nervous,,
,Intraoperative_hemorrhage,C0079027,http://dbpedia.org/resource/Bleeding,,
,Creatine_phosphokinase_increased,C0151576,http://dbpedia.org/resource/Creatine,,
,Meningitis_aseptic,C0025290,http://dbpedia.org/resource/Aseptic_meningitis,,
,Febrile_bone_marrow_aplasia,C1095923,http://dbpedia.org/resource/Bone_marrow,,
,Talipes,C1301937,http://dbpedia.org/resource/Cannatella's_plump_toad,,
,Capillary_leak_syndrome,C0343084,http://dbpedia.org/resource/Capillary_leak_syndrome,,
,Toxic_skin_eruption,C0521465,http://dbpedia.org/resource/Rash,,
,Throat_tightness,C0236071,http://dbpedia.org/resource/Tightness,,
,Middle_insomnia,C0393761,http://dbpedia.org/resource/Middle-of-the-night_insomnia,,
,Protein_total_decreased,C0860901,http://dbpedia.org/resource/Serum_total_protein,,
,Respiratory_arrest,C0162297,http://dbpedia.org/resource/Respiratory_arrest,,
,Anxiety_NEC,C0853074,http://dbpedia.org/resource/New_England_College,,
,Bronchopulmonary_dysplasia,C0006287,http://dbpedia.org/resource/Bronchopulmonary_dysplasia,,
,Serum_amylase_increased,C0476327,http://dbpedia.org/resource/Amylase,,
,Retinal_vascular_disorder,C0154833,http://dbpedia.org/resource/Ocular_ischemic_syndrome,,
,Serum_triglycerides_increased,C0813230,http://dbpedia.org/resource/Serum,,
,Abdominal_pain_generalised,C0344304,http://dbpedia.org/resource/Abdominal_pain,,
,Renal_tubular_necrosis,C1720775,http://dbpedia.org/resource/Acute_tubular_necrosis,,
,Sperm_concentration_decreased,C3160771,http://dbpedia.org/resource/The_Sperm,,
,Psychiatric_symptom,C0233401,http://dbpedia.org/resource/Symptom,,
,Lymphocyte_transformation_test_positive,C1141863,http://dbpedia.org/resource/Lymphocyte,,
,Anger,C0002957,http://dbpedia.org/resource/Angerton,_Allerdale,
,Oesophageal_rupture,C0281839,http://dbpedia.org/resource/Rupture,,
,Ovarian_disorder,C0029928,http://dbpedia.org/resource/Ovarian_disorders,,
,Tingling_sensation,C2242996,http://dbpedia.org/resource/Sensation,,
,Blood_bicarbonate_decreased,C0852909,http://dbpedia.org/resource/Bicarbonate,,
,Hypercalcaemia_of_malignancy,C0149911,http://dbpedia.org/resource/Hypercalcaemia,,
,Tongue_paralysis,C0235074,http://dbpedia.org/resource/Paralysis,,
,Vasospasm_cerebral,C0265110,http://dbpedia.org/resource/Cerebral_vasospasm,,
,Oral_disorder,C0026636,http://dbpedia.org/resource/Oral_submucous_fibrosis,,
,Creatinine_renal_clearance_decreased,C0151577,http://dbpedia.org/resource/Renal_function,,
,Sinus_arrhythmia,C0003813,http://dbpedia.org/resource/Cardiac_arrhythmia,,
,Lipase_increased,C0549475,http://dbpedia.org/resource/Lipase,,
,Surgical_intervention,C0549433,http://dbpedia.org/resource/Intervention,,
,Rectal_disorder,C0034882,http://dbpedia.org/resource/Rectal_examination,,
,NPN_increased,C0028173,http://dbpedia.org/resource/NPN,,
,Muscle_rupture,C0149732,http://dbpedia.org/resource/Rupture,,
,Cerebellar_syndrome,C0007760,http://dbpedia.org/resource/Cerebellar_stroke_syndrome,,
,Road_traffic_accident,C0221706,http://dbpedia.org/resource/International_Road_Traffic_and_Accident_Database,,
,Impaired_healing,C0151692,http://dbpedia.org/resource/Healing,,
,Injection_site_extravasation,C0521500,http://dbpedia.org/resource/Extravasation,,
,Decreased_night_vision,C0861157,http://dbpedia.org/resource/Night_vision,,
,Acute_glaucoma,C0281773,http://dbpedia.org/resource/Glaucoma,,
,Haptoglobin_increased,C0236061,http://dbpedia.org/resource/Haptoglobin,,
,Abortion,C0156543,http://dbpedia.org/resource/Abortion_trial_of_Emily_Stowe,,
,Compulsive_shopping,C2242575,http://dbpedia.org/resource/Compulsive_behavior,,
,Growth_of_eyelashes,C0423847,http://dbpedia.org/resource/Growth,,
,Pleural_disorder,C0032226,http://dbpedia.org/resource/Pleural_disease,,
,Cardiac_death,C0376297,http://dbpedia.org/resource/Sudden_cardiac_death,,
,Oesophageal_perforation,C0014860,http://dbpedia.org/resource/Perforation,,
,Subacute_endocarditis,C0264863,http://dbpedia.org/resource/Subacute_bacterial_endocarditis,,
,Genital_pain,C0239725,http://dbpedia.org/resource/Genital_pain_in_children,,
,Affective_disorder,C0525045,http://dbpedia.org/resource/Seasonal_affective_disorder,,
,Catheter_site_erythema,C0948815,http://dbpedia.org/resource/Catheter,,
,Pancreatitis_aggravated,C0856100,http://dbpedia.org/resource/Pancreatitis,,
,Hyperamylasaemia,C0221773,,,
,Mood_alteration_NOS,C2939186,http://dbpedia.org/resource/Phyllic_alteration,,
,Withdrawal_syndrome,C0038587,http://dbpedia.org/resource/Withdrawal_syndrome,,
,Spinal_cord_disorder,C0037928,http://dbpedia.org/resource/Spinal_cord,,
,Enlargement_abdomen,C0392025,http://dbpedia.org/resource/Abdomen,,
,Worsening_of_diabetes,C0857483,http://dbpedia.org/resource/Unstable_angina,,
,Stress,C0038435,http://dbpedia.org/resource/Stress:_The_Extinction_Agenda,,
,Systemic_inflammatory_response_syndrome,C0242966,http://dbpedia.org/resource/Systemic_inflammatory_response_syndrome,,
,Ocular_surface_disease,C1557335,http://dbpedia.org/resource/Eyepiece,,
,Myxoedema,C0027145,http://dbpedia.org/resource/Myxedema,,
,Polymyalgia_rheumatica,C0032533,http://dbpedia.org/resource/Polymyalgia_rheumatica,,
,Fullness_abdominal,C0235318,http://dbpedia.org/resource/Abdominal_guarding,,
,Sensation_of_pressure,C0234222,http://dbpedia.org/resource/Sensation,,
,Injection_site_haemorrhage,C0151698,http://dbpedia.org/resource/Injection_site_reaction,,
,Coronary_artery_occlusion,C0151814,http://dbpedia.org/resource/Coronary_occlusion,,
,Jaw_stiffness,C0549250,http://dbpedia.org/resource/Stiffness,,
,Creatinine_low,C0239150,http://dbpedia.org/resource/Creatinine,,
,Osteonecrosis,C0029445,http://dbpedia.org/resource/Osteonecrosis_of_the_jaw,,
,Skin_necrosis,C0151799,http://dbpedia.org/resource/Levamisole-induced_necrosis_of_skin,,
,Sports_injury,C0004161,http://dbpedia.org/resource/Sports_injury,,
,Myopia_transient,C0858775,http://dbpedia.org/resource/Myopia,,
,Skin_carcinoma,C0699893,http://dbpedia.org/resource/Malignant_pilomatricoma,,
,Trichorrhexis,C0702163,http://dbpedia.org/resource/Trichorrhexis,,
,Intervertebral_disc_disorder,C0158252,http://dbpedia.org/resource/Intervertebral_disc_disorder,,
,Hyperlactacidaemia,C0795692,,,
,Angina_unstable,C0002965,http://dbpedia.org/resource/Unstable_angina,,
,Acquired_haemophilia,C1096116,http://dbpedia.org/resource/Haemophilia,,
,Saliva_altered,C0235746,http://dbpedia.org/resource/Saliva,,
,Clonic_convulsion,C0234535,http://dbpedia.org/resource/Convulsion,,
,Parotid_swelling,C0424823,http://dbpedia.org/resource/Swelling,,
,Ventricular_failure,C0849925,http://dbpedia.org/resource/The_Failure,,
,Unintended_pregnancy,C0041747,http://dbpedia.org/resource/Unintended_pregnancy,,
,Infusion_site_reaction,C1096343,http://dbpedia.org/resource/Infusion,,
,Painful_ejaculation,C0278107,http://dbpedia.org/resource/Ejaculation,,
,Urethral_pain,C0151830,http://dbpedia.org/resource/Urethral_syndrome,,
,Yeast_infection,C0750466,http://dbpedia.org/resource/Vaginal_yeast_infection,,
,Lacrimation_abnormal_NOS,C0235901,http://dbpedia.org/resource/Abnormal_cannabidiol,,
,Catatonic_reaction,C3251821,http://dbpedia.org/resource/Reaction,,
,Vasodilatation,C0595862,http://dbpedia.org/resource/Vasodilation,,
,Elevated_liver_enzyme_levels,C0857093,http://dbpedia.org/resource/Enzyme,,
,Blood_magnesium_decreased,C0853750,http://dbpedia.org/resource/Magnesium,,
,Increased_thirst,C0241379,http://dbpedia.org/resource/Thirst,,
,Blood_albumin_decreased,C0853777,http://dbpedia.org/resource/Blood_albumin,,
,Sensation_of_heaviness,C0581912,http://dbpedia.org/resource/Sensation,,
,Limb_reduction_defect,C0265547,http://dbpedia.org/resource/Limb,,
,Serum_urea_increased,C0857448,http://dbpedia.org/resource/Urea,,
,Motor_dysfunction,C0234131,http://dbpedia.org/resource/Dysfunction,,
,Dysautonomia,C0013363,http://dbpedia.org/resource/Dysautonomia,,
,Oedema_mouth,C0236065,http://dbpedia.org/resource/Pulmonary_edema,,
,Cerebral_artery_embolism,C0007780,http://dbpedia.org/resource/Pulmonary_embolism,,
,Application_site_pustules,C0877128,http://dbpedia.org/resource/Application,,
,Hypertensive,C0857121,http://dbpedia.org/resource/Hypertensive_emergency,,
,Application_site_dryness,C0877098,http://dbpedia.org/resource/Dryness_(taste),,
,Dermatitis_irritant_contact,C0162823,http://dbpedia.org/resource/Irritant_contact_dermatitis,,
,Dysphoria,C0233477,http://dbpedia.org/resource/Dysphoria_(band),,
,Rectal_discharge,C0221780,http://dbpedia.org/resource/Rectal_discharge,,
,Basophilia,C0702266,http://dbpedia.org/resource/Basophilia,,
,Latent_tetany,C0948266,http://dbpedia.org/resource/Trousseau_sign_of_latent_tetany,,
,Forgetfulness,C0542476,http://dbpedia.org/resource/Memory_for_Forgetfulness,,
,Breast_pain_female,C0553713,http://dbpedia.org/resource/Breast_pain,,
,Mesenteric_vascular_insufficiency,C1412000,http://dbpedia.org/resource/Insufficiency,,
,Urine_odour_foul,C0549447,http://dbpedia.org/resource/Odor,,
,Soft_tissue_injury,C0037578,http://dbpedia.org/resource/Soft_tissue_injury,,
,Prolonged_menses,C0425945,http://dbpedia.org/resource/Arno_Menses,,
,Unsteadiness,C0427108,,,
,Application_site_erosion,C1696574,http://dbpedia.org/resource/Erosion,,
,Enterocolitis_haemorrhagic,C0151623,http://dbpedia.org/resource/Enterocolitis,,
,Sprain,C0038045,http://dbpedia.org/resource/Sprain_Brook_Parkway,,
,Binge_eating,C0596170,http://dbpedia.org/resource/Binge_eating_disorder,,
,Cervicobrachial_syndrome,C0158281,http://dbpedia.org/resource/Syndrome,,
,Eyelid_margin_crusting,C0948294,http://dbpedia.org/resource/Eyelid,,
,Muscle_tightness,C0877322,http://dbpedia.org/resource/Tightness,,
,Lacrimal_duct_obstruction,C0022906,http://dbpedia.org/resource/Nasolacrimal_duct_obstruction,,
,Welts,C0221232,http://dbpedia.org/resource/Weltschmerz,,
,Ophthalmic_herpes_simplex,C0019357,http://dbpedia.org/resource/Herpes_simplex,,
,Libido_disorder,C0854382,http://dbpedia.org/resource/Libido_language,,
,Penicillin_allergy,C0030824,http://dbpedia.org/resource/Penicillin,,
,Application_site_rash,C0521495,http://dbpedia.org/resource/Exanthem,,
,Conjunctival_irritation,C0239093,http://dbpedia.org/resource/Irritation,,
,Keratosis,C0022593,http://dbpedia.org/resource/Keratosis_pilaris_atrophicans,,
,Angina_pectoris_aggravated,C0235467,http://dbpedia.org/resource/Angina_pectoris,,
,Taste_metallic,C0240327,http://dbpedia.org/resource/Dysgeusia,,
,Uterovaginal_prolapse,C0156353,http://dbpedia.org/resource/Prolapse,,
,Fibrocystic_breast_disease,C0016034,http://dbpedia.org/resource/Fibrocystic_breast_changes,,
,Pneumonia_anthrax,C0155866,http://dbpedia.org/resource/Anthrax,,
,Inflammatory_bowel_disease,C0021390,http://dbpedia.org/resource/Inflammatory_bowel_disease,,
,Prostatic_adenoma,C0520477,http://dbpedia.org/resource/Benign_prostatic_hyperplasia,,
,Hunger,C0020175,http://dbpedia.org/resource/Hunger_in_the_UK,,
,Pigment_dispersion_syndrome,C1271398,http://dbpedia.org/resource/Pigment_dispersion_syndrome,,
,Adenoma_benign,C0001430,http://dbpedia.org/resource/Benign_prostatic_hyperplasia,,
,Catheter_thrombosis,C1868809,http://dbpedia.org/resource/Thrombosis,,
,Retching,C0232602,http://dbpedia.org/resource/Retching,,
,Polyp,C0032584,http://dbpedia.org/resource/Polyporic_acid,,
,Pulse_irregular,C0392684,http://dbpedia.org/resource/Irregular,,
,Cutaneous_lupus_erythematosus,C0024137,http://dbpedia.org/resource/Subacute_cutaneous_lupus_erythematosus,,
,Diaphragmatic_hernia,C0019284,http://dbpedia.org/resource/Diaphragmatic_hernia,,
,Potassium_low,C0860866,http://dbpedia.org/resource/Potassium,,
,Vanishing_bile_duct_syndrome,C1096272,http://dbpedia.org/resource/Vanishing_bile_duct_syndrome,,
,Autism_spectrum_disorder,C1510586,http://dbpedia.org/resource/Autism_spectrum_disorders_in_the_media,,
,Constipation_aggravated,C0856088,http://dbpedia.org/resource/Constipation,,
,Bezoar,C1321581,http://dbpedia.org/resource/Bezoar,,
,Blindness_transient,C0155003,http://dbpedia.org/resource/Blindness_(film),,
,Septic_shock,C0036983,http://dbpedia.org/resource/Septic_shock,,
,Eyelid_disorder,C0015423,http://dbpedia.org/resource/Ectropion,,
,Cold_feet,C0424741,http://dbpedia.org/resource/Cold_feet,,
,Myasthenia_gravis,C0026896,http://dbpedia.org/resource/Myasthenia_gravis,,
,Upset_stomach,C0235309,http://dbpedia.org/resource/Calcium_carbonate,,
,Hyperhemoglobinemia,C0235847,,,
,Nephrotoxicity,C0599918,http://dbpedia.org/resource/Nephrotoxicity,,
,Hepatitis_toxic,C0019193,http://dbpedia.org/resource/Hepatitis,,
,Vasculitis_gastrointestinal,C0856069,http://dbpedia.org/resource/Vasculitis,,
,Blood_in_stool,C1321898,http://dbpedia.org/resource/Blood_in_stool,,
,Application_site_pigmentation_changes,C0521494,http://dbpedia.org/resource/Pigmentation_disorder,,
,Hypereosinophilia,C0745091,http://dbpedia.org/resource/Hypereosinophilia,,
,Distention,C0012359,http://dbpedia.org/resource/Abstention,,
,Tumour_necrosis,C0333516,http://dbpedia.org/resource/Tumor_necrosis_factors,,
,Sensation_of_heat,C0234193,http://dbpedia.org/resource/Sensation,,
,Joint_injury,C0409497,http://dbpedia.org/resource/Injury,,
,Sarcoidosis,C0036202,http://dbpedia.org/resource/Sarcoidosis,,
,Poor_quality_sleep,C1262141,http://dbpedia.org/resource/Pittsburgh_Sleep_Quality_Index,,
,Hypersensitive_syndrome,C0543698,http://dbpedia.org/resource/Hypersensitive,,
,Cognitive_disorder,C0009241,http://dbpedia.org/resource/Cognitive_disorder,,
,Parkinson's_disease,C0030567,http://dbpedia.org/resource/Parkinson's_disease,,
,Dyslipidaemia,C0242339,http://dbpedia.org/resource/Dyslipidemia,,
,Bronchospasm_paradoxical,C0236072,http://dbpedia.org/resource/Bronchospasm,,
,Meningoencephalitis,C0025309,http://dbpedia.org/resource/Meningoencephalitis,,
,Mesenteric_ischemia,C0920157,http://dbpedia.org/resource/Mesenteric_ischemia,,
,Postoperative_pain,C0030201,http://dbpedia.org/resource/Postoperative_pain,,
,Blood_glucose_fluctuation,C0877314,http://dbpedia.org/resource/Blood_glucose_monitoring,,
,Prothrombin_time_shortened,C0580413,http://dbpedia.org/resource/Prothrombin_time,,
,Respiratory_rate_decreased,C0231837,http://dbpedia.org/resource/Respiratory_rate,,
,Rib_fracture,C0035522,http://dbpedia.org/resource/Rib_fracture,,
,Tourette's_disorder,C0040517,http://dbpedia.org/resource/Tourette_(automobile),,
